Entity ID,Entity Name
5445,To KINOTON GmbH for the engineering and development of the Kinoton FP 30/38 EC II Studio Projector.
5446,"To KENNETH L. TINGLER, CHARLES C. ANDERSON, DIANE E. KESTNER and BRIAN A. SCHELL of the Eastman Kodak Company for the successful development of a process-surviving antistatic layer technology for motion picture film."
5447,"To CHRISTOPHER ALFRED, ANDREW J. CANNON, MICHAEL C. CARLOS, MARK CRABTREE, CHUCK GRINDSTAFF and JOHN MELANSON for their significant contributions to the evolution of digital audio editing for motion picture post production."
5448,"To STEPHEN REGELOUS for the design and development of Massive, the autonomous agent animation system used for the battle sequences in ""The Lord of the Rings"" trilogy."
5449,"To KISH SADHVANI for the concept and optical design, PAUL DUCLOS for the practical realization and production engineering and CARL PERNICONE for the mechanical design and engineering of the portable cine viewfinder system known as the Ultimate Director's Finder (UDF)."
5450,"To HENRIK WANN JENSEN, STEPHEN R. MARSCHNER and PAT HANRAHAN for their pioneering research in simulating subsurface scattering of light in translucent materials as presented in their paper ""A Practical Model for Subsurface Light Transport."""
5451,"To CHRISTOPHE HERY, KEN McGAUGH and JOE LETTERI for their groundbreaking implementations of practical methods for rendering skin and other translucent materials using subsurface scattering techniques."
5452,To Douglas Greenfield in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
5453,Don Cheadle
5454,Jamie Foxx
5455,Alan Alda
5456,Thomas Haden Church
5457,Clive Owen
5458,Catalina Sandino Moreno
5459,Imelda Staunton
5460,Virginia Madsen
5461,Sophie Okonedo
5462,Natalie Portman
5463,The Incredibles
5464,Shark Tale
5465,Shrek 2
5466,The Aviator
5467,Finding Neverland
5468,Lemony Snicket's A Series of Unfortunate Events
5469,The Phantom of the Opera
5470,A Very Long Engagement
5471,House of Flying Daggers
5472,The Passion of the Christ
5473,Ray
5474,Troy
5475,Million Dollar Baby
5476,Sideways
5477,Vera Drake
5478,Born into Brothels
5479,The Story of the Weeping Camel
5480,Super Size Me
5481,Tupac: Resurrection
5482,Twist of Faith
5483,Autism Is a World
5484,The Children of Leningradsky
5485,Hardwood
5486,Mighty Times: The Children's March
5487,Sister Rose's Passion
5488,Collateral
5489,As It Is in Heaven
5490,The Chorus (Les Choristes)
5491,Downfall
5492,The Sea Inside
5493,Yesterday
5494,Harry Potter and the Prisoner of Azkaban
5495,The Motorcycle Diaries
5496,The Polar Express
5497,Birthday Boy
5498,Gopher Broke
5499,Guard Dog
5500,Lorenzo
5501,Ryan
5502,Everything in This Country Must
5503,Little Terrorist
5504,7:35 in the Morning (7:35 de la Mañana)
5505,"Two Cars, One Night"
5506,Wasp
5507,Spider-Man 2
5508,"I, Robot"
5509,Before Sunset
5510,Eternal Sunshine of the Spotless Mind
5511,Hotel Rwanda
5512,Roger Mayer
5513,"To Sidney Lumet in recognition of his brilliant services to screenwriters, performers and the art of the motion picture."
5514,Takuo Miyagishima
5515,To HORST BURBULLA for the invention and continuing development of the Technocrane telescoping camera crane.
5516,"To JEAN-MARIE LAVALOU, ALAIN MASSERON and DAVID SAMUELSON for the engineering and development of the Louma Camera Crane and remote system for motion picture production."
5517,To GYULA MESTER (electronic systems design) and KEITH EDWARDS (mechanical engineering) for their significant contributions to and continuing development of the Technocrane telescoping camera crane.
5518,"To LINDSAY ARNOLD, GUY GRIFFITHS, DAVID HODSON, CHARLIE LAWRENCE and DAVID MANN for their development of the Cineon Digital Film Workstation."
5519,To GREG CANNOM and WESLEY WOFFORD for the development of their special modified silicone material for makeup appliances used in motion pictures.
5520,To JERRY COTTS for the original concept and design and ANTHONY SEAMAN for the engineering of the Satellight-X HMI Softlight.
5521,To STEVEN E. BOZE for the design and implementation of the DNF 001 multi-band digital audio noise suppressor.
5522,To DR. CHRISTOPHER HICKS and DAVE BETTS for the design and implementation of the Cedar DNS 1000 multi-band digital noise suppressor.
5523,To NELSON TYLER for the development of the Tyler Gyroplatform boat mount stabilizing device for motion picture photography.
5524,"To DR. JULIAN MORRIS, MICHAEL BIRCH, DR. PAUL SMYTH and PAUL TATE for the development of the Vicon motion capture technology."
5525,"To DR. JOHN O.B. GREAVES, NED PHIPPS, ANTONIE J. VAN DEN BOGERT and WILLIAM HAYES for the development of the Motion Analysis motion capture technology."
5526,"To DR. NELS MADSEN, VAUGHN CATO, MATTHEW MADDEN and BILL LORTON for the development of the Giant Studios motion capture technology."
5527,"To ALAN KAPLER for the design and development of ""Storm,"" a software toolkit for artistic control of volumetric effects."
5528,"To Arthur Widmer for his lifetime of achievement in the science and technology of image compositing for motion pictures as exemplified by his significant contributions to the development of the Ultra Violet and the ""bluescreen"" compositing processes."
5529,Philip Seymour Hoffman
5530,Terrence Howard
5531,Heath Ledger
5532,David Strathairn
5533,George Clooney
5534,Matt Dillon
5535,Paul Giamatti
5536,Jake Gyllenhaal
5537,Felicity Huffman
5538,Keira Knightley
5539,Reese Witherspoon
5540,Amy Adams
5541,Rachel Weisz
5542,Michelle Williams
5543,Howl's Moving Castle
5544,Tim Burton's Corpse Bride
5545,Wallace & Gromit in The Curse of the Were-Rabbit
5546,"Good Night, and Good Luck."
5547,Harry Potter and the Goblet of Fire
5548,Memoirs of a Geisha
5549,Pride & Prejudice
5550,Batman Begins
5551,Brokeback Mountain
5552,The New World
5553,Charlie and the Chocolate Factory
5554,Mrs. Henderson Presents
5555,Walk the Line
5556,Capote
5557,Crash
5558,Munich
5559,Darwin's Nightmare
5560,Enron: The Smartest Guys in the Room
5561,March of the Penguins
5562,Murderball
5563,Street Fight
5564,The Death of Kevin Carter: Casualty of the Bang Bang Club
5565,God Sleeps in Rwanda
5566,The Mushroom Club
5567,A Note of Triumph: The Golden Age of Norman Corwin
5568,Cinderella Man
5569,The Constant Gardener
5570,Don't Tell
5571,Joyeux Noël
5572,Paradise Now
5573,Sophie Scholl - The Final Days
5574,Tsotsi
5575,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
5576,Star Wars: Episode III Revenge of the Sith
5577,Hustle & Flow
5578,Transamerica
5579,Badgered
5580,The Moon and the Son: An Imagined Conversation
5581,The Mysterious Geographic Explorations of Jasper Morello
5582,9
5583,One Man Band
5584,Ausreisser (The Runaway)
5585,Cashback
5586,The Last Farm
5587,Our Time Is Up
5588,Six Shooter
5589,War of the Worlds
5590,A History of Violence
5591,Match Point
5592,The Squid and the Whale
5593,Syriana
5594,To Robert Altman in recognition of a career that has repeatedly reinvented the art form and inspired filmmakers and audiences alike.
5595,Gary Demos
5596,To DAVID GROBER for the concept and mechanical design and SCOTT LEWALLEN for the electronic and software design of the Perfect Horizon camera stabilization head.
5597,"To ANATOLIY KOKUSH, YURIY POPOVSKY and OLEKSIY ZOLOTAROV for the concept and development of the Russian Arm gyro-stabilized camera crane and the Flight Head."
5598,To ANATOLIY KOKUSH for the concept and development of the Cascade series of motion picture cranes.
5599,To GARRETT BROWN for the original concept of the Skycam flying camera system -- the first use of 3-D volumetric cable technology for motion picture cinematography.
5600,"To DAVID BARAFF, MICHAEL KASS and ANDREW WITKIN for their pioneering work in physically-based computer-generated techniques used to simulate realistic cloth in motion pictures."
5601,"To LAURIE FROST, PETER HANNAN and RICHARD LONCRAINE for the development of the remote camera head known as the Hot-Head."
5602,"To GARY THIELTGES for the design and development of the remotely-operated, lightweight camera head known as the Sparrow Head."
5603,To FRANK FLETCHER and DAVE SHERWIN for the introduction and continuing development of the Power Pod modular camera head system.
5604,"To ALVAH MILLER, MICHAEL SORENSEN and J. WALT ADAMCZYK for the design and development of the Aerohead motion control camera head and the J-Viz Pre-Visualization system."
5605,To SCOTT LEVA for the design and development of the Precision Stunt Airbag for motion picture stunt falls.
5606,"To LEV YEVSTRATOV, GEORGE PETERS and VASILIY ORLOV for the development of the Ultimate Arm Camera Crane System for specialized vehicle photography."
5607,"To JAMES RODNUNSKY, ALEX MacDONALD and MARK CHAPMAN for the development of the Cablecam 3-D volumetric suspended cable camera technologies."
5608,"To TIM DRNEC, BEN BRITTEN SMITH and MATT DAVIS for the development of the Spydercam 3-D volumetric suspended cable camera technologies."
5609,To JOHN PLATT and DEMETRI TERZOPOULOS for their pioneering work in physically-based computer-generated techniques used to simulate realistic cloth in motion pictures.
5610,"To ED CATMULL, for the original concept, and TONY DeROSE and JOS STAM for their scientific and practical implementation of subdivision surfaces as a modeling technique in motion picture production."
5611,"To HAROLD RATTRAY, TERRY CLABORN, STEVE GARLICK, BILL HOGUE and TIM REYNOLDS for the design, engineering and implementation of the Technicolor Real Time Answer Print System."
5612,To UDO SCHAUSS and HILDEGARD EBBESMEIER for the optical design and NICOLE WEMKEN and MICHAEL ANDERER for the mechanical design of the Cinelux Premiere Cinema Projection Lenses.
5613,To Don Hall in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
5614,Ryan Gosling
5615,Forest Whitaker
5616,Jackie Earle Haley
5617,Eddie Murphy
5618,Mark Wahlberg
5619,Penélope Cruz
5620,Adriana Barraza
5621,Abigail Breslin
5622,Jennifer Hudson
5623,Rinko Kikuchi
5624,Cars
5625,Happy Feet
5626,Monster House
5627,Dreamgirls
5628,The Good Shepherd
5629,Pan's Labyrinth
5630,Pirates of the Caribbean: Dead Man's Chest
5631,The Prestige
5632,The Black Dahlia
5633,Children of Men
5634,The Illusionist
5635,Curse of the Golden Flower
5636,The Devil Wears Prada
5637,The Queen
5638,Babel
5639,The Departed
5640,Letters from Iwo Jima
5641,United 93
5642,Deliver Us from Evil
5643,An Inconvenient Truth
5644,Iraq in Fragments
5645,Jesus Camp
5646,"My Country, My Country"
5647,The Blood of Yingzhou District
5648,Recycled Life
5649,Rehearsing a Dream
5650,Two Hands
5651,Blood Diamond
5652,After the Wedding
5653,Days of Glory (Indigènes)
5654,The Lives of Others
5655,Water
5656,Apocalypto
5657,Click
5658,The Good German
5659,Notes on a Scandal
5660,Little Miss Sunshine
5661,The Danish Poet
5662,Lifted
5663,The Little Matchgirl
5664,Maestro
5665,No Time for Nuts
5666,Binta and the Great Idea (Binta Y La Gran Idea)
5667,Éramos Pocos (One Too Many)
5668,Helmer & Son
5669,The Saviour
5670,West Bank Story
5671,Flags of Our Fathers
5672,Poseidon
5673,Superman Returns
5674,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
5675,Little Children
5676,Sherry Lansing
5677,To Ennio Morricone in recognition of his magnificent and multifaceted contributions to the art of film music.
5678,Ray Feeney
5679,"To PHILLIP J. FEINER, JIM HOUSTON, DENIS LECONTE and CHRIS BUSHMAN of Pacific Title and Art Studio for the design and development of the Rosetta process for creating digital YCM archival masters for digital film restoration."
5680,"To STEVE SULLIVAN, COLIN DAVIDSON, MAX CHEN and FRANCESCO CALLARI for the design and development of the ILM Image-based Modeling System."
5681,"To DR. BILL COLLIS, SIMON ROBINSON, BEN KENT and DR. ANIL KOKARAM for the design and development of the Furnace integrated suite of software tools that robustly utilizes temporal coherence for enhancing visual effects in motion picture sequences."
5682,To HOWARD PRESTON and MIRKO KOVACEVIC for the design and engineering of the Preston Cinema Systems FI+Z wireless remote system.
5683,To JOSHUA PINES and CHRIS KUTCKA of Technicolor Digital Intermediates for the design and development of the TDI process for creating archival separations from digital image data.
5684,To WILLIAM FEIGHTNER and CHRIS EDWARDS of E-Film for the design and development of the E-Film process for creating archival separations from digital image data.
5685,"To ALBERT RIDILLA, PAPKEN SHAHBAZIAN, RONALD BELKNAP and JAY McGARRIGLE for the design and development of the Hollywood Film Company Brumagic MPST Densitometer."
5686,"To KLEMENS KEHRER, JOSEF HANDLER, THOMAS SMIDEK and MARC SHIPMAN MUELLER for the design and development of the Arriflex 235 Camera System."
5687,"To FLORIAN KAINZ for the design and engineering of OpenEXR, a software package implementing 16-bit, floating point, high dynamic range image files."
5688,To WALTER TRAUNINGER and ERNST TSCHIDA for the design and engineering of the Arri WRC wireless remote lens control system.
5689,To CHRISTIAN TSCHIDA and MARTIN WAITZ of cmotion for the design and engineering of the cmotion Wireless Remote System.
5690,To PETER LITWINOWICZ and PIERRE JASMIN for the design and development of the RE:Vision Effects family of software tools for optical flow-based image manipulation.
5691,"To Ioan Allen, J. Wayne Anderson, Mary Ann Anderson, Ted Costas, Paul R. Goldberg, Shawn Jones, Thomas Kuhn, Dr. Alan Masson, Colin Mossman, Martin Richards, Frank Ricotta and Richard C. Sehlin for their contributions to the environmentally responsible industry conversion from silver-based to cyan dye analog soundtracks."
5692,To Richard Edlund in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
5693,Viggo Mortensen
5694,Casey Affleck
5695,Hal Holbrook
5696,Marion Cotillard
5697,Ellen Page
5698,Ruby Dee
5699,Saoirse Ronan
5700,Amy Ryan
5701,Tilda Swinton
5702,Persepolis
5703,Ratatouille
5704,Surf's Up
5705,American Gangster
5706,Atonement
5707,The Golden Compass
5708,Sweeney Todd The Demon Barber of Fleet Street
5709,There Will Be Blood
5710,The Assassination of Jesse James by the Coward Robert Ford
5711,The Diving Bell and the Butterfly
5712,No Country for Old Men
5713,Across the Universe
5714,Elizabeth: The Golden Age
5715,La Vie en Rose
5716,Juno
5717,Michael Clayton
5718,No End in Sight
5719,Operation Homecoming: Writing the Wartime Experience
5720,Sicko
5721,Taxi to the Dark Side
5722,War/Dance
5723,Freeheld
5724,La Corona (The Crown)
5725,Salim Baba
5726,Sari's Mother
5727,The Bourne Ultimatum
5728,Into the Wild
5729,Beaufort
5730,The Counterfeiters
5731,Katyn
5732,Mongol
5733,12
5734,Norbit
5735,Pirates of the Caribbean: At World's End
5736,The Kite Runner
5737,3:10 to Yuma
5738,Once
5739,Enchanted
5740,August Rush
5741,I Met the Walrus
5742,Madame Tutli-Putli
5743,Même les Pigeons Vont au Paradis (Even Pigeons Go to Heaven)
5744,My Love (Moya Lyubov)
5745,Peter & the Wolf
5746,At Night
5747,Il Supplente (The Substitute)
5748,Le Mozart des Pickpockets (The Mozart of Pickpockets)
5749,Tanghi Argentini
5750,The Tonto Woman
5751,Transformers
5752,Away from Her
5753,Lars and the Real Girl
5754,The Savages
5755,To Robert Boyle in recognition of one of cinema's great careers in art direction.
5756,David A. Grafton
5757,To the EASTMAN KODAK COMPANY for the development of photographic emulsion technologies incorporated into the Kodak Vision2 family of color negative films.
5758,"To DR. DOUG ROBLE, NAFEES BIN ZAFAR and RYO SAKAGUCHI for the development of the fluid simulation system at Digital Domain."
5759,"To NICK RASMUSSEN, RON FEDKIW and FRANK LOSASSO PETTERSON for the development of the Industrial Light & Magic fluid simulation system."
5760,"To CHRISTIEN TINSLEY for the creation of the transfer techniques for creating and applying 2D and 3D makeup known as ""Tinsley Transfers."""
5761,"To JÖRG PÖHLER and RÜDIGER KLEINKE of OTTEC Technology GmbH for the design and development of the battery-operated series of fog machines known as ""Tiny Foggers."""
5762,"To SEBASTIAN CRAMER for the invention and general design, and ANDREAS DASSER, head of development at P&S Technik GmbH, for the mechanical design, of the Skater Dolly and its family of products."
5763,"To VICTOR GONZALEZ, IGNACIO VARGAS and ANGEL TENA for the creation of the RealFlow software application."
5764,"To JONATHAN M. COHEN, DR. JERRY TESSENDORF, DR. JEROEN MOLEMAKER and MICHAEL KOWALSKI for the development of the system of fluid dynamics tools at Rhythm & Hues."
5765,"To DUNCAN BRINSMEAD, JOS STAM, JULIA PAKALNS and MARTIN WERNER for the design and implementation of the Maya Fluid Effects system."
5766,"To STEPHAN TROJANSKY, THOMAS GANSHORN and OLIVER PILARSKI for the development of the Flowline fluid effects system."
5767,To Jonathan Erland in recognition of his leadership and efforts toward identifying and solving the problem of High-Speed Emulsion Stress Syndrome in motion picture film stock.
5768,To David Inglish in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
5769,Richard Jenkins
5770,Frank Langella
5771,Mickey Rourke
5772,Josh Brolin
5773,Michael Shannon
5774,Anne Hathaway
5775,Melissa Leo
5776,Viola Davis
5777,Taraji P. Henson
5778,Bolt
5779,Kung Fu Panda
5780,WALL-E
5781,Changeling
5782,The Curious Case of Benjamin Button
5783,The Dark Knight
5784,The Duchess
5785,Revolutionary Road
5786,The Reader
5787,Slumdog Millionaire
5788,Australia
5789,Milk
5790,Frost/Nixon
5791,The Betrayal (Nerakhoon)
5792,Encounters at the End of the World
5793,The Garden
5794,Man on Wire
5795,Trouble the Water
5796,The Conscience of Nhem En
5797,The Final Inch
5798,Smile Pinki
5799,The Witness - From the Balcony of Room 306
5800,The Baader Meinhof Complex
5801,The Class
5802,Departures
5803,Revanche
5804,Waltz with Bashir
5805,Hellboy II: The Golden Army
5806,Defiance
5807,La Maison en Petits Cubes
5808,Lavatory - Lovestory
5809,Oktapodi
5810,Presto
5811,This Way Up
5812,Auf der Strecke (On the Line)
5813,Manon on the Asphalt
5814,New Boy
5815,The Pig
5816,Spielzeugland (Toyland)
5817,Iron Man
5818,Wanted
5819,Doubt
5820,Frozen River
5821,Happy-Go-Lucky
5822,In Bruges
5823,Jerry Lewis
5824,Ed Catmull
5825,"To ERWIN MELZNER for the overall concept including the optical and cooling systems, VOLKER SCHUMACHER for the optical design, and TIMO MÜLLER for the mechanical design, of the Arrimax 18/12 lighting fixture for use in motion picture production."
5826,"To JACQUES DELACOUX for the concept and electronic design, and ALEXANDRE LEUCHTER for the software and electronic design, of the Transvideo video-assist monitors for the motion picture industry."
5827,"To BRUNO COUMERT and JACQUES DEBIZE for the optical design, and DOMINIQUE CHERVIN and CHRISTOPHE REBOULET for the mechanical design, of the compact and lightweight Angenieux 15-40 and 28-76 zoom lenses for handheld motion picture photography."
5828,To STEVE HYLÉN for the concept and his continued leadership in the further development of the Hylén Lens System for motion picture effects photography.
5829,To Mark Kimball in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
5830,Colin Firth
5831,Jeremy Renner
5832,Christopher Plummer
5833,Stanley Tucci
5834,Christoph Waltz
5835,Sandra Bullock
5836,Carey Mulligan
5837,Gabourey Sidibe
5838,Vera Farmiga
5839,Maggie Gyllenhaal
5840,Anna Kendrick
5841,Mo'Nique
5842,Coraline
5843,Fantastic Mr. Fox
5844,The Princess and the Frog
5845,The Secret of Kells
5846,Avatar
5847,The Imaginarium of Doctor Parnassus
5848,Nine
5849,Sherlock Holmes
5850,The Young Victoria
5851,Harry Potter and the Half-Blood Prince
5852,The Hurt Locker
5853,Inglourious Basterds
5854,The White Ribbon
5855,Bright Star
5856,Coco before Chanel
5857,Precious: Based on the Novel 'Push' by Sapphire
5858,Up in the Air
5859,Burma VJ
5860,The Cove
5861,"Food, Inc."
5862,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers
5863,Which Way Home
5864,China's Unnatural Disaster: The Tears of Sichuan Province
5865,The Last Campaign of Governor Booth Gardner
5866,The Last Truck: Closing of a GM Plant
5867,Music by Prudence
5868,Rabbit à la Berlin
5869,District 9
5870,Ajami
5871,The Milk of Sorrow
5872,A Prophet
5873,The Secret in Their Eyes
5874,Il Divo
5875,Star Trek
5876,Paris 36
5877,Crazy Heart
5878,The Blind Side
5879,An Education
5880,A Serious Man
5881,French Roast
5882,Granny O'Grimm's Sleeping Beauty
5883,The Lady and the Reaper (La Dama y la Muerte)
5884,Logorama
5885,A Matter of Loaf and Death
5886,The Door
5887,Instead of Abracadabra
5888,Kavi
5889,Miracle Fish
5890,The New Tenants
5891,Transformers: Revenge of the Fallen
5892,In the Loop
5893,The Messenger
5894,To Lauren Bacall in recognition of her central place in the golden age of motion pictures.
5895,To Roger Corman for his rich engendering of films and filmmakers.
5896,"To Gordon Willis for unsurpassed mastery of light, shadow, color and motion."
5897,John Calley
5898,"To PER CHRISTENSEN, MICHAEL BUNNELL and CHRISTOPHE HERY for the development of point-based rendering for indirect illumination and ambient occlusion."
5899,To DR. RICHARD KIRK for the overall design and development of the Truelight real-time 3D look-up table hardware device and color management software.
5900,"To VOLKER MASSMANN, MARKUS HASENZAHL, DR. KLAUS ANDERLE and ANDREAS LOEW for the development of the Spirit 4K/2K film scanning system as used in the digital intermediate process for motion pictures."
5901,"To MICHAEL CIESLINSKI, DR. REIMAR LENZ and BERND BRAUNER for the development of the ARRISCAN film scanner, enabling high-resolution, high-dynamic range, pin-registered film scanning for use in the digital intermediate process."
5902,"To WOLFGANG LEMPP, THEO BROWN, TONY SEDIVY and DR. JOHN QUARTEL for the development of the Northlight film scanner, which enables high-resolution, pin-registered scanning in the motion picture digital intermediate process."
5903,"To STEVE CHAPMAN, MARTIN TLASKAL, DARRIN SMART and DR. JAMES LOGIE for their contributions to the development of the Baselight color correction system, which enables real-time digital manipulation of motion picture imagery during the digital intermediate process."
5904,"To MARK JASZBERENYI, GYULA PRISKIN and TAMAS PERLAKI for their contributions to the development of the Lustre color correction system, which enables real-time digital manipulation of motion picture imagery during the digital intermediate process."
5905,"To BRAD WALKER, D. SCOTT DEWALD, BILL WERNER and GREG PETTITT for their contributions furthering the design and refinement of the Texas Instruments DLP Projector technology, achieving a level of performance that enabled color-accurate digital intermediate previews of motion pictures."
5906,"To FUJIFILM CORPORATION, RYOJI NISHIMURA, MASAAKI MIKI and YOUICHI HOSOYA for the design and development of Fujicolor ETERNA-RDI digital intermediate film, which was designed exclusively to reproduce motion picture digital masters."
5907,"To PAUL DEBEVEC, TIM HAWKINS, JOHN MONOS and DR. MARK SAGAR for the design and engineering of the Light Stage capture devices and the image-based facial rendering system developed for character relighting in motion pictures."
5908,To MARK WOLFORTH and TONY SEDIVY for their contributions to the development of the Truelight real-time 3D look-up table hardware system.
5909,"To DR. KLAUS ANDERLE, CHRISTIAN BAEKER and FRANK BILLASCH for their contributions to the LUTher 3D look-up table hardware device and color management software."
5910,"To STEVE SULLIVAN, KEVIN WOOLEY, BRETT ALLEN and COLIN DAVIDSON for the development of the Imocap on-set performance capture system."
5911,"To HAYDEN LANDIS, KEN McGAUGH and HILMAR KOCH for advancing the technique of ambient occlusion rendering."
5912,"To BJÖRN HEDÉN for the design and mechanical engineering of the silent, two-stage planetary friction drive Hedén Lens Motors."
5913,Jesse Eisenberg
5914,James Franco
5915,Christian Bale
5916,John Hawkes
5917,Mark Ruffalo
5918,Jennifer Lawrence
5919,Hailee Steinfeld
5920,Jacki Weaver
5921,How to Train Your Dragon
5922,Toy Story 3
5923,Harry Potter and the Deathly Hallows Part 1
5924,Inception
5925,The King's Speech
5926,Black Swan
5927,The Social Network
5928,I Am Love
5929,The Tempest
5930,The Fighter
5931,Exit through the Gift Shop
5932,Gasland
5933,Inside Job
5934,Restrepo
5935,Waste Land
5936,Killing in the Name
5937,Poster Girl
5938,Strangers No More
5939,Sun Come Up
5940,The Warriors of Qiugang
5941,127 Hours
5942,Biutiful
5943,Dogtooth
5944,In a Better World
5945,Incendies
5946,Outside the Law (Hors-la-loi)
5947,Barney's Version
5948,The Way Back
5949,The Wolfman
5950,Country Strong
5951,Tangled
5952,The Kids Are All Right
5953,Winter's Bone
5954,Day & Night
5955,The Gruffalo
5956,Let's Pollute
5957,The Lost Thing
5958,"Madagascar, carnet de voyage (Madagascar, a Journey Diary)"
5959,The Confession
5960,The Crush
5961,God of Love
5962,Na Wewe
5963,Wish 143
5964,Tron: Legacy
5965,Unstoppable
5966,Salt
5967,Hereafter
5968,Iron Man 2
5969,Another Year
5970,To Kevin Brownlow for the wise and devoted chronicling of the cinematic parade.
5971,To Jean-Luc Godard for passion. For confrontation. For a new kind of cinema.
5972,To Eli Wallach for a lifetime's worth of indelible screen characters.
5973,Francis Ford Coppola
5974,To DR. MARK SAGAR for his early and continuing development of influential facial motion retargeting solutions.
5975,"To MARK NOEL for the design, engineering, and development, and to JOHN FRAZIER for his contributions to the design and safety features, of the NAC Servo Winch System."
5976,To GREG ERCOLANO for the design and engineering of a series of software systems culminating in the Rush render queue management system.
5977,To DAVID M. LAUR for the development of the Alfred render queue management system.
5978,"To CHRIS ALLEN, GAUTHAM KRISHNAMURTI, MARK A. BROWN and LANCE KIMES for the development of Queue, a robust, scalable approach to render queue management."
5979,"To FLORIAN KAINZ for the design and development of the robust, highly scalable distributed architecture of the ObaQ render queue management system."
5980,To ERIC TABELLION and ARNAULD LAMORLETTE for the creation of a computer graphics bounce lighting methodology that is practical at feature film scale.
5981,"To TONY CLARK, ALAN ROGERS, NEIL WILSON and RORY McGREGOR for the software design and continued development of cineSync, a tool for remote collaboration and review of visual effects."
5982,To Denny Clairmont in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
5983,Demián Bichir
5984,Jean Dujardin
5985,Gary Oldman
5986,Jonah Hill
5987,Rooney Mara
5988,Bérénice Bejo
5989,Jessica Chastain
5990,Melissa McCarthy
5991,Octavia Spencer
5992,A Cat in Paris
5993,Chico & Rita
5994,Kung Fu Panda 2
5995,Puss in Boots
5996,Rango
5997,The Artist
5998,Harry Potter and the Deathly Hallows Part 2
5999,Hugo
6000,Midnight in Paris
6001,War Horse
6002,The Girl with the Dragon Tattoo
6003,The Tree of Life
6004,Anonymous
6005,Jane Eyre
6006,W.E.
6007,The Descendants
6008,Hell and Back Again
6009,If a Tree Falls: A Story of the Earth Liberation Front
6010,Paradise Lost 3: Purgatory
6011,Pina
6012,Undefeated
6013,The Barber of Birmingham: Foot Soldier of the Civil Rights Movement
6014,God Is the Bigger Elvis
6015,Incident in New Baghdad
6016,Saving Face
6017,The Tsunami and the Cherry Blossom
6018,Moneyball
6019,Bullhead
6020,Footnote
6021,In Darkness
6022,Monsieur Lazhar
6023,A Separation
6024,Albert Nobbs
6025,The Iron Lady
6026,The Adventures of Tintin
6027,Tinker Tailor Soldier Spy
6028,The Muppets
6029,Rio
6030,Extremely Loud & Incredibly Close
6031,The Help
6032,Dimanche/Sunday
6033,The Fantastic Flying Books of Mr. Morris Lessmore
6034,La Luna
6035,A Morning Stroll
6036,Wild Life
6037,Pentecost
6038,Raju
6039,The Shore
6040,Time Freak
6041,Tuba Atlantic
6042,Drive
6043,Transformers: Dark of the Moon
6044,Real Steel
6045,Rise of the Planet of the Apes
6046,The Ides of March
6047,Bridesmaids
6048,Margin Call
6049,To James Earl Jones for his legacy of consistent excellence and uncommon versatility.
6050,"To Dick Smith for his unparalleled mastery of texture, shade, form and illusion."
6051,Douglas Trumbull
6052,"To RADU CORLAN, ANDY JANTZEN, PETRU POP and RICHARD F. TOFTNESS for the design and engineering of the Phantom family of high-speed cameras for motion picture production."
6053,To DR. JÜRGEN NOFFKE for the optical design and UWE WEBER for the mechanical design of the ARRI Zeiss Master Prime Lenses for motion picture photography.
6054,"To MICHAEL LEWIS, GREG MARSDEN, RAIGO ALAS and MICHAEL VELLEKOOP for the concept, design and implementation of the Pictorvision Eclipse, an electronically stabilized aerial camera platform."
6055,"To E.F. ""BOB"" NETTMANN for the concept and system architecture, MICHAEL SAYOVITZ for the electronic packaging and integration, BRAD FRITZEL for the electronic engineering, and FRED MILLER for the mechanical engineering of the Stab-C Classic, Super-G and Stab-C Compact stabilizing heads."
6056,"To JOHN D. LOWRY, IAN CAVÉN, IAN GODIN, KIMBALL THURSTON and TIM CONNOLLY for the development of a unique and efficient system for the reduction of noise and other artifacts, thereby providing high-quality images required by the filmmaking process."
6057,"To FUJIFILM CORPORATION, HIDEYUKI SHIRAI, DR. KATSUHISA OOZEKI and HIROSHI HIRANO for the design and development of the FUJIFILM black and white recording film ETERNA-RDS 4791 for use in the archival preservation of film and digital images."
6058,To ANDREW CLINTON and MARK ELENDT for the invention and integration of micro-voxels in the Mantra software.
6059,To Jonathan Erland in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
6060,Bradley Cooper
6061,Hugh Jackman
6062,Emmanuelle Riva
6063,Quvenzhané Wallis
6064,Brave
6065,Frankenweenie
6066,ParaNorman
6067,The Pirates! Band of Misfits
6068,Wreck-It Ralph
6069,Anna Karenina
